split,world,profile,seed,hazard_multiplier,worker_multiplier,perception_false_negative_rate,success,hazard_recall,inspection_coverage,explored_area_coverage,collisions,collision_rate,safety_cost,constraint_violations,near_misses,restricted_violations,path_length,steps,invalid_actions,shield_interventions
test,site_medium,high,2009,1.5,1.5,0.2,True,1.0,1.0,0.28061224489795916,0,0.0,15.0,26,24,2,68.0,82,0,0
test,site_dynamic,low,2009,0.75,0.75,0.0,True,1.0,1.0,0.19140625,0,0.0,5.0,9,8,1,55.0,67,0,0
test,site_dynamic,medium,2009,1.0,1.0,0.1,True,1.0,1.0,0.30859375,0,0.0,16.0,32,32,0,101.0,114,0,0
test,site_dynamic,high,2009,1.5,1.5,0.2,True,1.0,1.0,0.3828125,0,0.0,34.25,60,57,3,144.0,163,0,0
test,site_small,low,2010,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,0.0,0,0,0,17.0,19,0,0
test,site_small,medium,2010,1.0,1.0,0.1,True,1.0,1.0,0.17,0,0.0,0.0,0,0,0,19.0,23,0,0
test,site_small,high,2010,1.5,1.5,0.2,True,1.0,1.0,0.27,0,0.0,4.0,6,4,2,29.0,35,0,0
test,site_medium,low,2010,0.75,0.75,0.0,True,1.0,1.0,0.25510204081632654,0,0.0,4.0,8,8,0,56.0,63,0,0
test,site_medium,medium,2010,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,7.5,14,13,1,50.0,59,0,0
test,site_medium,high,2010,1.5,1.5,0.2,True,1.0,1.0,0.25510204081632654,0,0.0,10.0,17,14,3,55.0,67,0,0
test,site_dynamic,low,2010,0.75,0.75,0.0,True,1.0,1.0,0.26953125,0,0.0,11.0,21,21,0,78.0,90,0,0
test,site_dynamic,medium,2010,1.0,1.0,0.1,True,1.0,1.0,0.30078125,0,0.0,9.75,19,19,0,85.0,99,0,0
test,site_dynamic,high,2010,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.7265625,0,0.0,89.5,151,136,15,379.0,400,0,0
test,site_small,low,2011,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,2.5,5,5,0,25.0,28,0,0
test,site_small,medium,2011,1.0,1.0,0.1,True,1.0,1.0,0.16,0,0.0,2.0,4,4,0,15.0,18,0,0
test,site_small,high,2011,1.5,1.5,0.2,True,1.0,1.0,0.14,0,0.0,1.5,3,3,0,15.0,20,0,0
test,site_medium,low,2011,0.75,0.75,0.0,True,1.0,1.0,0.2602040816326531,0,0.0,5.0,10,10,0,56.0,63,0,0
test,site_medium,medium,2011,1.0,1.0,0.1,True,1.0,1.0,0.25510204081632654,0,0.0,6.5,10,8,2,54.0,63,0,0
test,site_medium,high,2011,1.5,1.5,0.2,True,1.0,1.0,0.3112244897959184,0,0.0,10.5,19,18,1,66.0,79,0,0
test,site_dynamic,low,2011,0.75,0.75,0.0,False,0.9166666666666666,0.9166666666666666,0.625,0,0.0,63.75,108,93,15,389.0,400,0,0
test,site_dynamic,medium,2011,1.0,1.0,0.1,True,1.0,1.0,0.23046875,0,0.0,13.0,25,25,0,66.0,81,0,0
test,site_dynamic,high,2011,1.5,1.5,0.2,True,1.0,1.0,0.33984375,0,0.0,19.5,33,28,5,107.0,129,0,0
test,site_small,low,2012,0.75,0.75,0.0,True,1.0,1.0,0.16,0,0.0,1.0,2,2,0,15.0,18,0,0
test,site_small,medium,2012,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,0.25,0,0,0,26.0,30,0,0
test,site_small,high,2012,1.5,1.5,0.2,True,1.0,1.0,0.21,0,0.0,1.5,3,3,0,21.0,26,0,0
test,site_medium,low,2012,0.75,0.75,0.0,True,1.0,1.0,0.23469387755102042,0,0.0,2.5,5,5,0,47.0,54,0,0
test,site_medium,medium,2012,1.0,1.0,0.1,True,1.0,1.0,0.3112244897959184,0,0.0,11.0,21,20,1,197.0,207,0,0
test,site_medium,high,2012,1.5,1.5,0.2,True,1.0,1.0,0.20408163265306123,0,0.0,8.0,15,15,0,50.0,65,0,0
test,site_dynamic,low,2012,0.75,0.75,0.0,True,1.0,1.0,0.34765625,0,0.0,11.25,22,22,0,102.0,113,0,0
test,site_dynamic,medium,2012,1.0,1.0,0.1,True,1.0,1.0,0.27734375,0,0.0,14.75,28,27,1,83.0,98,0,0
test,site_dynamic,high,2012,1.5,1.5,0.2,True,1.0,1.0,0.375,0,0.0,33.25,57,48,9,125.0,147,0,0
test,site_small,low,2013,0.75,0.75,0.0,True,1.0,1.0,0.38,0,0.0,2.0,4,4,0,38.0,41,0,0
test,site_small,medium,2013,1.0,1.0,0.1,True,1.0,1.0,0.28,0,0.0,1.0,2,2,0,29.0,33,0,0
test,site_small,high,2013,1.5,1.5,0.2,True,1.0,1.0,0.28,0,0.0,3.0,6,6,0,27.0,33,0,0
test,site_medium,low,2013,0.75,0.75,0.0,True,1.0,1.0,0.27040816326530615,0,0.0,7.0,12,10,2,54.0,61,0,0
test,site_medium,medium,2013,1.0,1.0,0.1,True,1.0,1.0,0.22448979591836735,0,0.0,6.25,10,8,2,48.0,58,0,0
test,site_medium,high,2013,1.5,1.5,0.2,True,1.0,1.0,0.22959183673469388,0,0.0,5.75,10,10,0,52.0,66,0,0
test,site_dynamic,low,2013,0.75,0.75,0.0,True,1.0,1.0,0.28515625,0,0.0,9.25,18,18,0,87.0,98,0,0
test,site_dynamic,medium,2013,1.0,1.0,0.1,True,1.0,1.0,0.30078125,0,0.0,10.0,16,13,3,94.0,109,0,0
test,site_dynamic,high,2013,1.5,1.5,0.2,True,1.0,1.0,0.31640625,0,0.0,15.0,29,28,1,85.0,106,0,0
test,site_small,low,2014,0.75,0.75,0.0,True,1.0,1.0,0.22,0,0.0,0.0,0,0,0,21.0,24,0,0
test,site_small,medium,2014,1.0,1.0,0.1,True,1.0,1.0,0.09,0,0.0,0.0,0,0,0,8.0,12,0,0
test,site_small,high,2014,1.5,1.5,0.2,True,1.0,1.0,0.2,0,0.0,1.5,3,3,0,21.0,27,0,0
test,site_medium,low,2014,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,4.25,8,8,0,56.0,63,0,0
test,site_medium,medium,2014,1.0,1.0,0.1,False,0.8,0.8,0.1836734693877551,0,0.0,2.0,4,4,0,292.0,300,0,0
test,site_medium,high,2014,1.5,1.5,0.2,True,1.0,1.0,0.3520408163265306,0,0.0,6.75,12,11,1,72.0,86,0,0
test,site_dynamic,low,2014,0.75,0.75,0.0,True,1.0,1.0,0.27734375,0,0.0,12.5,25,25,0,79.0,91,0,0
test,site_dynamic,medium,2014,1.0,1.0,0.1,True,1.0,1.0,0.3828125,0,0.0,17.25,31,28,3,125.0,140,0,0
test,site_dynamic,high,2014,1.5,1.5,0.2,True,1.0,1.0,0.25390625,0,0.0,22.25,42,40,2,84.0,105,0,0
test,site_small,low,2015,0.75,0.75,0.0,True,1.0,1.0,0.1,0,0.0,0.5,1,1,0,11.0,14,0,0
test,site_small,medium,2015,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,1.0,2,2,0,19.0,23,0,0
test,site_small,high,2015,1.5,1.5,0.2,False,0.6666666666666666,0.6666666666666666,0.23,0,0.0,0.0,0,0,0,176.0,180,0,0
test,site_medium,low,2015,0.75,0.75,0.0,True,1.0,1.0,0.14285714285714285,0,0.0,3.0,6,6,0,29.0,36,0,0
test,site_medium,medium,2015,1.0,1.0,0.1,True,1.0,1.0,0.23979591836734693,0,0.0,3.75,7,7,0,48.0,58,0,0
test,site_medium,high,2015,1.5,1.5,0.2,False,0.9333333333333333,0.9333333333333333,0.45918367346938777,0,0.0,55.75,108,105,3,287.0,300,0,0
test,site_dynamic,low,2015,0.75,0.75,0.0,True,1.0,1.0,0.2421875,0,0.0,7.0,12,12,0,72.0,84,0,0
test,site_dynamic,medium,2015,1.0,1.0,0.1,True,1.0,1.0,0.265625,0,0.0,13.75,27,27,0,79.0,94,0,0
test,site_dynamic,high,2015,1.5,1.5,0.2,True,1.0,1.0,0.6015625,0,0.0,52.5,92,85,7,251.0,271,0,0
test,site_small,low,2016,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,1.5,3,3,0,19.0,22,0,0
test,site_small,medium,2016,1.0,1.0,0.1,True,1.0,1.0,0.23,0,0.0,1.5,3,3,0,24.0,28,0,0
test,site_small,high,2016,1.5,1.5,0.2,True,1.0,1.0,0.18,0,0.0,0.0,0,0,0,20.0,26,0,0
test,site_medium,low,2016,0.75,0.75,0.0,True,1.0,1.0,0.20918367346938777,0,0.0,2.0,4,4,0,42.0,49,0,0
test,site_medium,medium,2016,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,8.0,14,12,2,56.0,66,0,0
test,site_medium,high,2016,1.5,1.5,0.2,True,1.0,1.0,0.2755102040816326,0,0.0,10.5,21,21,0,58.0,71,0,0
test,site_dynamic,low,2016,0.75,0.75,0.0,True,1.0,1.0,0.296875,0,0.0,7.5,14,14,0,98.0,110,0,0
test,site_dynamic,medium,2016,1.0,1.0,0.1,True,1.0,1.0,0.20703125,0,0.0,9.5,18,17,1,69.0,84,0,0
test,site_dynamic,high,2016,1.5,1.5,0.2,True,1.0,1.0,0.26171875,0,0.0,17.5,33,31,2,69.0,92,0,0
test,site_small,low,2017,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,1.5,3,3,0,25.0,28,0,0
test,site_small,medium,2017,1.0,1.0,0.1,True,1.0,1.0,0.19,0,0.0,1.0,2,2,0,22.0,26,0,0
test,site_small,high,2017,1.5,1.5,0.2,True,1.0,1.0,0.17,0,0.0,0.0,0,0,0,18.0,24,0,0
test,site_medium,low,2017,0.75,0.75,0.0,True,1.0,1.0,0.23469387755102042,0,0.0,6.5,13,13,0,47.0,54,0,0
test,site_medium,medium,2017,1.0,1.0,0.1,True,1.0,1.0,0.1836734693877551,0,0.0,4.0,7,7,0,41.0,50,0,0
test,site_medium,high,2017,1.5,1.5,0.2,False,0.9333333333333333,0.9333333333333333,0.8010204081632653,0,0.0,52.25,91,81,10,287.0,300,0,0
test,site_dynamic,low,2017,0.75,0.75,0.0,True,1.0,1.0,0.1484375,0,0.0,10.0,19,18,1,41.0,53,0,0
test,site_dynamic,medium,2017,1.0,1.0,0.1,True,1.0,1.0,0.25390625,0,0.0,12.75,24,24,0,70.0,83,0,0
test,site_dynamic,high,2017,1.5,1.5,0.2,True,1.0,1.0,0.421875,0,0.0,30.0,53,48,5,135.0,157,0,0
test,site_small,low,2018,0.75,0.75,0.0,True,1.0,1.0,0.09,0,0.0,0.0,0,0,0,9.0,11,0,0
test,site_small,medium,2018,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,2.5,5,5,0,28.0,32,0,0
test,site_small,high,2018,1.5,1.5,0.2,True,1.0,1.0,0.46,0,0.0,3.75,6,5,1,48.0,54,0,0
test,site_medium,low,2018,0.75,0.75,0.0,True,1.0,1.0,0.2602040816326531,0,0.0,3.5,7,7,0,56.0,63,0,0
test,site_medium,medium,2018,1.0,1.0,0.1,True,1.0,1.0,0.28061224489795916,0,0.0,8.75,17,17,0,61.0,71,0,0
test,site_medium,high,2018,1.5,1.5,0.2,True,1.0,1.0,0.20408163265306123,0,0.0,2.5,5,5,0,41.0,51,0,0
test,site_dynamic,low,2018,0.75,0.75,0.0,True,1.0,1.0,0.2890625,0,0.0,7.5,13,11,2,83.0,94,0,0
test,site_dynamic,medium,2018,1.0,1.0,0.1,False,0.9333333333333333,0.9333333333333333,0.66796875,0,0.0,71.0,127,118,9,387.0,400,0,0
test,site_dynamic,high,2018,1.5,1.5,0.2,True,1.0,1.0,0.265625,0,0.0,24.75,45,41,4,79.0,100,0,0
test,site_small,low,2019,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,3.0,6,6,0,29.0,32,0,0
test,site_small,medium,2019,1.0,1.0,0.1,True,1.0,1.0,0.29,0,0.0,0.25,0,0,0,30.0,34,0,0
test,site_small,high,2019,1.5,1.5,0.2,True,1.0,1.0,0.19,0,0.0,2.25,4,4,0,19.0,24,0,0
test,site_medium,low,2019,0.75,0.75,0.0,True,1.0,1.0,0.22448979591836735,0,0.0,1.75,3,3,0,48.0,55,0,0
test,site_medium,medium,2019,1.0,1.0,0.1,True,1.0,1.0,0.2193877551020408,0,0.0,3.5,6,5,1,42.0,52,0,0
test,site_medium,high,2019,1.5,1.5,0.2,True,1.0,1.0,0.75,0,0.0,52.25,89,77,12,279.0,293,0,0
test,site_dynamic,low,2019,0.75,0.75,0.0,True,1.0,1.0,0.22265625,0,0.0,6.5,13,13,0,74.0,86,0,0
test,site_dynamic,medium,2019,1.0,1.0,0.1,True,1.0,1.0,0.24609375,0,0.0,23.25,46,46,0,118.0,129,0,0
test,site_dynamic,high,2019,1.5,1.5,0.2,True,1.0,1.0,0.35546875,0,0.0,26.25,49,47,2,125.0,145,0,0
test,site_small,low,2020,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,0.5,1,1,0,13.0,16,0,0
test,site_small,medium,2020,1.0,1.0,0.1,True,1.0,1.0,0.17,0,0.0,0.0,0,0,0,16.0,20,0,0
test,site_small,high,2020,1.5,1.5,0.2,True,1.0,1.0,0.18,0,0.0,2.5,5,5,0,17.0,23,0,0
test,site_medium,low,2020,0.75,0.75,0.0,False,0.7142857142857143,0.7142857142857143,0.15816326530612246,0,0.0,0.5,1,1,0,295.0,300,0,0
test,site_medium,medium,2020,1.0,1.0,0.1,True,1.0,1.0,0.32142857142857145,0,0.0,7.0,13,12,1,69.0,79,0,0
test,site_medium,high,2020,1.5,1.5,0.2,True,1.0,1.0,0.27040816326530615,0,0.0,9.5,19,19,0,59.0,74,0,0
test,site_dynamic,low,2020,0.75,0.75,0.0,True,1.0,1.0,0.2734375,0,0.0,20.25,39,38,1,86.0,97,0,0
test,site_dynamic,medium,2020,1.0,1.0,0.1,True,1.0,1.0,0.23828125,0,0.0,11.5,23,23,0,67.0,82,0,0
test,site_dynamic,high,2020,1.5,1.5,0.2,True,1.0,1.0,0.3359375,0,0.0,19.25,35,32,3,100.0,119,0,0
test,site_small,low,2021,0.75,0.75,0.0,True,1.0,1.0,0.19,0,0.0,0.5,1,1,0,20.0,23,0,0
test,site_small,medium,2021,1.0,1.0,0.1,True,1.0,1.0,0.13,0,0.0,0.0,0,0,0,12.0,16,0,0
test,site_small,high,2021,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,1.0,2,2,0,23.0,29,0,0
test,site_medium,low,2021,0.75,0.75,0.0,True,1.0,1.0,0.23979591836734693,0,0.0,4.0,7,6,1,47.0,54,0,0
test,site_medium,medium,2021,1.0,1.0,0.1,True,1.0,1.0,0.27040816326530615,0,0.0,8.25,16,16,0,63.0,73,0,0
test,site_medium,high,2021,1.5,1.5,0.2,True,1.0,1.0,0.22448979591836735,0,0.0,8.5,15,13,2,51.0,66,0,0
test,site_dynamic,low,2021,0.75,0.75,0.0,True,1.0,1.0,0.2109375,0,0.0,11.5,23,23,0,61.0,73,0,0
test,site_dynamic,medium,2021,1.0,1.0,0.1,True,1.0,1.0,0.3359375,0,0.0,18.25,33,31,2,102.0,116,0,0
test,site_dynamic,high,2021,1.5,1.5,0.2,True,1.0,1.0,0.29296875,0,0.0,17.5,32,31,1,89.0,112,0,0
test,site_small,low,2022,0.75,0.75,0.0,True,1.0,1.0,0.19,0,0.0,0.0,0,0,0,19.0,22,0,0
test,site_small,medium,2022,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,2.0,4,4,0,26.0,30,0,0
test,site_small,high,2022,1.5,1.5,0.2,True,1.0,1.0,0.43,0,0.0,4.5,9,9,0,49.0,55,0,0
test,site_medium,low,2022,0.75,0.75,0.0,True,1.0,1.0,0.2857142857142857,0,0.0,3.5,7,7,0,57.0,64,0,0
test,site_medium,medium,2022,1.0,1.0,0.1,True,1.0,1.0,0.2193877551020408,0,0.0,5.5,11,11,0,43.0,53,0,0
test,site_medium,high,2022,1.5,1.5,0.2,True,1.0,1.0,0.27040816326530615,0,0.0,8.25,15,14,1,58.0,70,0,0
test,site_dynamic,low,2022,0.75,0.75,0.0,True,1.0,1.0,0.32421875,0,0.0,14.25,24,21,3,128.0,139,0,0
test,site_dynamic,medium,2022,1.0,1.0,0.1,True,1.0,1.0,0.74609375,0,0.0,58.75,100,86,14,343.0,358,0,0
test,site_dynamic,high,2022,1.5,1.5,0.2,True,1.0,1.0,0.2890625,0,0.0,17.75,28,24,4,86.0,108,0,0
test,site_small,low,2023,0.75,0.75,0.0,True,1.0,1.0,0.21,0,0.0,1.0,2,2,0,20.0,22,0,0
test,site_small,medium,2023,1.0,1.0,0.1,True,1.0,1.0,0.19,0,0.0,0.0,0,0,0,18.0,22,0,0
test,site_small,high,2023,1.5,1.5,0.2,True,1.0,1.0,0.32,0,0.0,3.0,6,6,0,32.0,38,0,0
test,site_medium,low,2023,0.75,0.75,0.0,True,1.0,1.0,0.1989795918367347,0,0.0,3.25,4,4,0,41.0,48,0,0
test,site_medium,medium,2023,1.0,1.0,0.1,True,1.0,1.0,0.25510204081632654,0,0.0,42.5,85,85,0,185.0,195,0,0
test,site_medium,high,2023,1.5,1.5,0.2,True,1.0,1.0,0.2602040816326531,0,0.0,5.75,11,11,0,56.0,69,0,0
test,site_dynamic,low,2023,0.75,0.75,0.0,True,1.0,1.0,0.2421875,0,0.0,9.0,17,17,0,66.0,77,0,0
test,site_dynamic,medium,2023,1.0,1.0,0.1,True,1.0,1.0,0.2578125,0,0.0,14.25,25,23,2,70.0,85,0,0
test,site_dynamic,high,2023,1.5,1.5,0.2,True,1.0,1.0,0.2578125,0,0.0,20.75,33,28,5,81.0,102,0,0
test,site_small,low,2024,0.75,0.75,0.0,True,1.0,1.0,0.07,0,0.0,0.0,0,0,0,6.0,9,0,0
test,site_small,medium,2024,1.0,1.0,0.1,True,1.0,1.0,0.07,0,0.0,0.0,0,0,0,7.0,11,0,0
test,site_small,high,2024,1.5,1.5,0.2,True,1.0,1.0,0.36,0,0.0,3.5,7,7,0,36.0,42,0,0
test,site_medium,low,2024,0.75,0.75,0.0,True,1.0,1.0,0.3163265306122449,0,0.0,5.5,10,10,0,72.0,79,0,0
test,site_medium,medium,2024,1.0,1.0,0.1,True,1.0,1.0,0.1836734693877551,0,0.0,4.0,8,8,0,38.0,47,0,0
test,site_medium,high,2024,1.5,1.5,0.2,True,1.0,1.0,0.24489795918367346,0,0.0,8.0,15,15,0,54.0,66,0,0
test,site_dynamic,low,2024,0.75,0.75,0.0,True,1.0,1.0,0.3203125,0,0.0,12.25,23,23,0,124.0,135,0,0
test,site_dynamic,medium,2024,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,11.0,19,16,3,70.0,83,0,0
test,site_dynamic,high,2024,1.5,1.5,0.2,True,1.0,1.0,0.73046875,0,0.0,62.0,108,97,11,338.0,357,0,0
test,site_small,low,2025,0.75,0.75,0.0,True,1.0,1.0,0.2,0,0.0,0.0,0,0,0,20.0,23,0,0
test,site_small,medium,2025,1.0,1.0,0.1,True,1.0,1.0,0.12,0,0.0,0.0,0,0,0,12.0,16,0,0
test,site_small,high,2025,1.5,1.5,0.2,True,1.0,1.0,0.23,0,0.0,0.5,1,1,0,22.0,28,0,0
test,site_medium,low,2025,0.75,0.75,0.0,True,1.0,1.0,0.22448979591836735,0,0.0,4.5,9,9,0,48.0,54,0,0
test,site_medium,medium,2025,1.0,1.0,0.1,True,1.0,1.0,0.25510204081632654,0,0.0,7.5,12,9,3,58.0,68,0,0
test,site_medium,high,2025,1.5,1.5,0.2,True,1.0,1.0,0.2193877551020408,0,0.0,6.5,13,13,0,50.0,62,0,0
test,site_dynamic,low,2025,0.75,0.75,0.0,True,1.0,1.0,0.2578125,0,0.0,12.5,23,22,1,82.0,93,0,0
test,site_dynamic,medium,2025,1.0,1.0,0.1,True,1.0,1.0,0.27734375,0,0.0,16.75,30,28,2,84.0,99,0,0
test,site_dynamic,high,2025,1.5,1.5,0.2,True,1.0,1.0,0.7421875,0,0.0,87.75,153,139,14,334.0,356,0,0
test,site_small,low,2026,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,1.0,2,2,0,17.0,20,0,0
test,site_small,medium,2026,1.0,1.0,0.1,True,1.0,1.0,0.21,0,0.0,1.0,2,2,0,20.0,22,0,0
test,site_small,high,2026,1.5,1.5,0.2,True,1.0,1.0,0.27,0,0.0,4.5,9,9,0,30.0,36,0,0
test,site_medium,low,2026,0.75,0.75,0.0,True,1.0,1.0,0.27040816326530615,0,0.0,4.75,9,9,0,56.0,62,0,0
test,site_medium,medium,2026,1.0,1.0,0.1,True,1.0,1.0,0.18877551020408162,0,0.0,5.0,10,10,0,37.0,46,0,0
test,site_medium,high,2026,1.5,1.5,0.2,True,1.0,1.0,0.39285714285714285,0,0.0,14.5,26,23,3,93.0,108,0,0
test,site_dynamic,low,2026,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,12.0,24,24,0,73.0,84,0,0
test,site_dynamic,medium,2026,1.0,1.0,0.1,True,1.0,1.0,0.203125,0,0.0,8.5,17,17,0,53.0,67,0,0
test,site_dynamic,high,2026,1.5,1.5,0.2,True,1.0,1.0,0.2734375,0,0.0,19.0,36,34,2,72.0,93,0,0
test,site_small,low,2027,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,2.0,4,4,0,13.0,16,0,0
test,site_small,medium,2027,1.0,1.0,0.1,True,1.0,1.0,0.17,0,0.0,1.5,3,3,0,18.0,22,0,0
test,site_small,high,2027,1.5,1.5,0.2,True,1.0,1.0,0.17,0,0.0,2.0,3,2,1,20.0,25,0,0
test,site_medium,low,2027,0.75,0.75,0.0,True,1.0,1.0,0.18877551020408162,0,0.0,2.5,5,5,0,41.0,48,0,0
test,site_medium,medium,2027,1.0,1.0,0.1,True,1.0,1.0,0.21428571428571427,0,0.0,3.0,6,6,0,43.0,53,0,0
test,site_medium,high,2027,1.5,1.5,0.2,False,0.6666666666666666,0.6666666666666666,0.1326530612244898,0,0.0,1.5,3,3,0,290.0,300,0,0
test,site_dynamic,low,2027,0.75,0.75,0.0,True,1.0,1.0,0.26953125,0,0.0,6.25,11,10,1,86.0,98,0,0
test,site_dynamic,medium,2027,1.0,1.0,0.1,True,1.0,1.0,0.296875,0,0.0,17.75,33,31,2,81.0,95,0,0
test,site_dynamic,high,2027,1.5,1.5,0.2,True,1.0,1.0,0.7890625,0,0.0,69.0,121,112,9,362.0,382,0,0
test,site_small,low,2028,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,1.5,3,3,0,14.0,17,0,0
test,site_small,medium,2028,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,0.5,1,1,0,17.0,20,0,0
test,site_small,high,2028,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,2.0,4,4,0,25.0,30,0,0
test,site_medium,low,2028,0.75,0.75,0.0,True,1.0,1.0,0.3112244897959184,0,0.0,3.0,6,6,0,67.0,74,0,0
test,site_medium,medium,2028,1.0,1.0,0.1,True,1.0,1.0,0.29081632653061223,0,0.0,5.0,10,10,0,59.0,69,0,0
test,site_medium,high,2028,1.5,1.5,0.2,False,0.9333333333333333,0.9333333333333333,0.6173469387755102,0,0.0,62.25,113,102,11,287.0,300,0,0
test,site_dynamic,low,2028,0.75,0.75,0.0,True,1.0,1.0,0.29296875,0,0.0,15.25,28,27,1,84.0,96,0,0
test,site_dynamic,medium,2028,1.0,1.0,0.1,True,1.0,1.0,0.25390625,0,0.0,14.75,27,26,1,69.0,83,0,0
test,site_dynamic,high,2028,1.5,1.5,0.2,True,1.0,1.0,0.25390625,0,0.0,21.5,36,29,7,78.0,100,0,0
test,site_small,low,2029,0.75,0.75,0.0,True,1.0,1.0,0.17,0,0.0,0.0,0,0,0,17.0,20,0,0
test,site_small,medium,2029,1.0,1.0,0.1,False,0.25,0.25,0.03,0,0.0,0.0,0,0,0,179.0,180,0,0
test,site_small,high,2029,1.5,1.5,0.2,True,1.0,1.0,0.29,0,0.0,3.5,7,7,0,34.0,40,0,0
test,site_medium,low,2029,0.75,0.75,0.0,True,1.0,1.0,0.2602040816326531,0,0.0,6.0,11,10,1,56.0,63,0,0
test,site_medium,medium,2029,1.0,1.0,0.1,True,1.0,1.0,0.3112244897959184,0,0.0,9.75,19,19,0,76.0,86,0,0
test,site_medium,high,2029,1.5,1.5,0.2,True,1.0,1.0,0.1836734693877551,0,0.0,6.0,12,12,0,41.0,53,0,0
test,site_dynamic,low,2029,0.75,0.75,0.0,True,1.0,1.0,0.24609375,0,0.0,10.5,20,19,1,90.0,102,0,0
test,site_dynamic,medium,2029,1.0,1.0,0.1,True,1.0,1.0,0.23828125,0,0.0,12.25,22,20,2,63.0,77,0,0
test,site_dynamic,high,2029,1.5,1.5,0.2,True,1.0,1.0,0.62109375,0,0.0,89.25,156,140,16,366.0,389,0,0
